row ID,row m/z,row retention time,Aludoviciana_pipe-APW.raw filtered Peak height,AmericanSpirit_pipe-APW.raw filtered Peak height,Auvaursi_pipe-APW.raw filtered Peak height,Blank_pipe-APW.raw filtered Peak height,Ceramic_Pipe_1-APW.raw filtered Peak height,Csericea_pipe-APW.raw filtered Peak height,Gshallon_pipe-APW.raw filtered Peak height,Linflata_pipe-APW.raw filtered Peak height,Nattenuata_pipe-APW.raw filtered Peak height,Nglauca_pipe-APW.raw filtered Peak height,Nobtusifolia_pipe-APW.raw filtered Peak height,Nquadrivalvis_pipe-APW.raw filtered Peak height,Nrustica_pipe-APW.raw filtered Peak height,Ntabacum_pipe-APW.raw filtered Peak height,Rglabra_pipe-APW.raw filtered Peak height,Ssonomensis_pipe-APW.raw filtered Peak height,Tbrevifolia_pipe-APW.raw filtered Peak height,Vthapsus_pipe-APW.raw filtered Peak height
207,638.8724365,0.646375,5898,0,3440,5617,0,0,0,0,0,0,0,0,0,0,0,0,0,2052
208,345.3054403,10.96293333,5844,0,0,0,0,0,0,0,0,0,3039,0,0,0,0,5045,0,0
209,199.1134796,4.013703333,5820,0,0,0,0,0,0,3572,0,0,2451,0,2568,0,0,3814,0,5824
210,405.2845154,11.45043333,5786,0,0,0,0,0,0,4091,0,4270,4684,3726,7156,0,0,0,0,10971
211,290.8290253,0.705249875,5775,5701,0,0,0,0,0,3905,4195,3139,2483,4864,0,0,4613,0,0,0
212,225.1214621,6.003980952,5754,5421,0,0,0,2556,0,52348,32462,12154,29572,3054,40116,2052,16969,61620,8109,111681
213,327.1513977,4.44502,5739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,505.335144,11.928,5654,0,0,0,0,0,0,0,0,0,4365,0,0,0,0,0,0,0
215,431.2990494,11.43325,5641,0,0,0,0,0,0,0,3758,0,2738,0,2367,0,0,0,0,0
216,218.9173279,0.761485375,5603,0,8150,0,0,3179,0,5054,0,0,0,0,0,2152,0,6829,2032,7349
217,640.8267822,0.641150037,5585,7554,9409,0,2725,6541,10999,14000,7619,9684,7429,6014,6569,9069,13504,12822,4461,14993
218,409.2713928,11.80145,5576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,239.1533356,6.627645,5571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2631,0,0
220,225.1233978,5.629984,5565,0,0,0,0,0,0,3115,0,0,2315,0,2748,0,0,3944,0,0
221,407.29759,11.76194286,5535,0,0,0,0,0,0,0,5013,2245,4298,2984,3890,0,0,0,0,0
222,298.2525202,10.74593333,5530,0,0,0,0,0,3911,0,2245,2231,3570,2324,0,0,6284,3251,0,4575
223,181.15743,4.955332,5525,7672,8462,0,0,0,0,0,0,2002,0,8059,0,8679,0,0,0,0
224,417.2838372,10.78795556,5472,0,0,0,0,0,0,0,9307,2657,9351,7416,8962,3038,0,4143,0,6322
225,409.2824326,11.798025,5576,0,0,0,0,0,0,0,0,0,8346,0,8846,0,0,0,0,0
226,339.2661743,12.049975,5443,0,0,0,0,0,0,2697,0,0,3773,0,3042,0,0,0,0,0
227,290.1994171,6.93683,5424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3569,0,0
228,196.1770782,5.95641,5385,0,0,0,0,0,0,0,0,0,0,0,0,0,3140,0,0,0
229,261.1576843,6.75908,5367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,237.1257813,5.872804,5319,0,0,0,0,0,0,2387,0,0,0,0,2171,0,0,2957,0,4981
231,249.1233597,5.93567625,5309,0,0,0,0,0,3243,3592,3007,2223,3774,0,3956,0,3422,0,0,0
232,209.153656,8.435562857,5291,0,3472,0,0,0,5781,0,0,0,0,0,0,0,8333,4525,2119,6066
233,329.278656,10.37186667,5276,2216,0,0,0,0,0,11230,0,0,0,0,0,0,0,0,0,0
234,245.107783,5.351126667,5270,0,2318,0,0,0,0,0,0,0,0,0,0,0,4037,0,0,0
235,384.9010225,0.645595588,5236,6739,10880,27811,13136,8878,12418,9909,3484,9516,12965,12005,8657,12253,3977,9911,7693,8464
236,240.1365204,6.7955,5231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5806
237,344.151886,12.0564,5203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,293.275589,11.07949,5195,0,0,0,0,0,0,0,3083,2716,5812,2055,3334,0,0,3817,0,7369
239,243.1339188,7.25545875,5174,0,0,0,0,0,0,6251,4569,0,4774,0,3769,0,0,0,3339,6057
240,184.9490729,0.64367268,5149,15494,21585,0,10399,15887,22531,22755,0,19224,20030,17056,17374,21488,21621,22571,13737,24773
241,236.8905792,0.689037417,5141,2980,2717,0,0,0,3687,4180,0,2703,3036,3419,0,4995,4887,3362,0,3445
242,292.1479309,7.76934,5130,0,0,0,0,0,0,2619,2542,4032,3792,2267,4986,2203,0,2976,0,3651
243,395.2958243,11.58678571,5130,0,0,0,0,0,0,0,6392,2730,2364,0,0,0,0,0,0,2939
244,191.1074772,2.8941375,5127,0,2875,0,0,0,0,2797,0,2582,0,0,3469,0,6582,0,2833,5338
245,351.2493591,10.9424,5126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,505.3174805,11.9264,5116,0,0,0,0,0,0,0,0,0,0,0,5253,2836,0,0,0,0
247,396.2715302,11.8493,5066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,229.1393229,6.09405,5048,0,0,0,0,0,0,0,0,0,0,0,3730,0,0,0,0,2255
249,187.0746605,6.633434,5028,6526,3197,0,0,0,13862,3052,19197,18212,3924,13968,39556,6230,3807,2663,12689,2207
250,337.3352966,11.9245,5007,0,0,0,0,0,0,0,0,0,5313,0,2310,0,0,0,0,0
251,429.2836405,10.9905,4999,0,0,0,0,0,0,0,4685,0,0,3190,0,0,0,0,0,0
252,243.1347694,8.93281875,4993,0,0,0,0,0,5488,0,0,2194,2242,0,2588,0,6754,0,2156,4206
253,257.1873169,11.734,4983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,159.0835822,3.10328,4982,0,2285,0,0,0,2993,2469,0,0,0,0,0,0,2069,4240,0,5211
255,200.1331431,5.064916667,4975,0,0,0,0,0,0,3754,0,0,0,0,0,0,0,0,0,14417
256,193.1714935,5.85856,4972,0,0,0,0,0,0,0,0,0,0,0,0,0,2216,0,0,2297
257,245.1081085,7.24286,4966,0,0,0,0,0,2804,2999,0,2957,0,0,2039,0,0,0,0,4710
258,147.0826438,2.402941429,4926,0,2880,0,0,0,3352,3754,0,0,0,0,0,0,3390,4481,0,12530
259,341.1703186,4.72547,4915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,185.0970883,4.224214444,4889,0,0,0,0,0,2971,3700,2776,3164,3480,0,4802,0,0,4363,0,6345
261,183.0776236,4.377282381,4878,32304,6327,0,0,11594,49195,49777,3668,24528,0,0,0,0,44500,49224,29447,92003
262,216.1265335,5.42479,4865,0,0,0,0,0,7266,0,0,0,0,0,0,0,0,0,0,0
263,184.1013947,4.285201667,4863,0,0,0,0,0,3306,2669,0,0,0,0,0,0,2679,5604,0,7519
264,169.171936,3.957816667,4856,0,0,0,0,0,0,0,0,0,0,0,2626,0,0,0,0,2997
265,378.3062134,11.02545,4856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2309,0,0
266,195.099474,2.90446875,4835,0,4335,0,0,0,5170,3623,0,0,2104,0,0,0,8623,7502,0,2743
267,419.2349243,11.5455,4829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,209.153656,8.867344286,4820,0,2810,0,0,0,4582,2639,0,0,0,0,0,0,7211,3785,0,4322
269,198.9289075,0.641901912,4809,11055,2507,3886,8603,9995,3609,5361,2469,10305,7581,9096,2394,6702,8591,5957,8803,4364
270,194.1616669,5.722753333,4807,0,2521,0,0,0,3278,0,0,0,0,0,0,0,0,0,0,0
271,215.1532796,5.421433333,4796,0,3159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,297.2099813,9.019863333,4787,0,3713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3393
273,159.0737457,8.29238,4758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,150.0820313,1.035316667,4755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2302,0,2241
275,227.1240692,6.364722727,4742,0,6600,0,0,2744,10645,2039,0,0,0,0,6331,2434,12839,9247,5783,14649
276,255.1693776,7.458273333,4726,0,2135,0,0,0,3373,0,0,0,0,0,0,0,4358,2942,0,7994
277,197.117719,3.646825,4703,0,0,0,0,0,2648,2924,0,0,2242,0,0,0,0,5705,0,8390
278,419.306427,11.2647,4701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,405.311615,11.4429,4684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,185.0977478,4.599037778,9050,0,6055,0,0,0,5928,5051,3212,0,0,0,0,0,6289,5401,5208,8884
281,433.2570496,11.48225,29046,0,0,0,0,0,0,0,0,0,0,0,15413,0,0,0,0,0
282,443.2355347,11.139,4659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,179.1433716,4.157798333,4657,0,2487,0,0,0,3595,2388,0,0,0,0,0,0,4802,3873,0,0
284,167.1074142,5.4127175,4653,0,3112,0,0,0,5228,3238,0,0,2888,0,0,0,6849,5871,0,7169
285,190.1238988,4.042485,4643,0,0,0,0,0,2798,0,0,0,0,0,2018,0,4449,2941,0,4334
286,153.1294098,3.169081667,4622,0,3203,0,0,0,5827,3911,0,0,2093,0,0,0,0,5843,0,0
287,209.153656,8.735567143,4616,0,2491,0,0,0,4079,2166,0,0,0,0,0,0,7131,3611,0,4141
288,183.0798732,3.846462857,4615,2950,0,0,0,0,2444,2051,0,0,2609,0,0,0,0,2730,0,4137
289,167.1567841,4.1900875,4603,0,2954,0,0,0,0,0,0,0,0,0,0,0,2157,0,0,2445
290,229.1415253,6.24764,4588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3758
291,165.1312714,3.0106175,4584,0,2294,0,0,0,2486,3094,0,0,2073,0,0,0,4564,5084,0,9865
292,271.1004435,11.20856667,4582,0,0,0,0,0,10499,2732,0,0,0,0,0,0,0,0,0,0
293,349.2669678,11.0756,4580,0,0,0,0,0,2192,0,0,0,0,0,0,0,2875,0,0,0
294,524.8721971,0.648646154,4577,2130,4789,2594,0,2085,3390,0,0,2323,2362,0,2680,3349,3952,3833,0,0
295,231.135207,4.161301429,4566,0,6771,0,0,2328,6907,5524,2800,5302,4397,0,6632,2539,12362,3692,3692,6022
296,379.2661743,11.0157,4557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,282.1387242,8.876494286,4555,0,0,0,0,0,0,3164,2456,0,2520,0,0,0,0,4879,3061,3396
298,248.1583049,3.838813333,4517,0,0,0,0,0,2871,0,0,0,0,0,0,0,4718,0,0,0
299,175.1107178,3.498608,4512,0,0,0,0,0,3104,3891,0,2147,2670,0,2317,0,4161,5320,2197,5867
300,237.1280212,6.699473333,4511,0,0,0,0,0,0,2128,0,0,0,0,0,0,0,0,0,4546
301,293.275521,11.31519091,4505,0,0,0,0,0,4804,0,2482,2027,4548,0,2365,0,0,2863,0,4163
302,181.1575867,5.0752912,6312,10001,47634,0,0,18115,73539,34344,17001,22511,27610,10653,20988,11058,116375,30643,21070,79337
303,259.1271413,8.19227,4448,0,0,0,0,0,3715,3170,4539,2492,3940,0,5728,0,3207,5124,2668,3737
304,199.1134796,5.209625,4437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3144,0,0
305,187.1116821,3.828302,4415,0,2702,0,0,0,5105,0,0,0,0,0,0,0,4186,3132,0,0
306,435.2582397,11.97965,4413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6921,0,0
307,368.2453613,11.556,4404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,138.964386,0.642929156,4389,3168,5360,4202,2395,3239,4775,5171,3371,4107,4515,3418,3787,4370,4111,4274,3077,5391
309,139.1143842,2.848217143,4380,0,4382,0,0,0,6752,3527,0,0,0,0,0,0,10054,3590,2492,0
310,638.8283691,0.641538889,4379,6619,8660,0,2234,5079,9596,10378,6610,7652,6818,4378,5342,7518,10610,11956,4438,12489
311,467.2989006,11.2974875,4370,0,0,0,0,0,0,0,3363,2072,5117,2950,3298,0,0,0,0,2116
312,168.0694656,0.9502045,4350,0,0,0,0,0,2314,0,0,0,0,0,0,0,0,4037,0,8041
313,526.8726196,0.646291667,4350,0,0,2150,0,0,0,3562,0,2031,0,0,2509,0,0,0,0,3675
314,421.3132401,11.895825,6297,0,0,0,0,0,0,0,0,0,4713,0,0,0,0,0,0,0
315,237.1257813,6.310502,4324,0,0,0,0,0,0,2346,0,0,0,0,2256,0,0,3301,0,5098
316,201.1141357,4.6564125,4321,0,0,0,0,0,0,0,0,0,0,0,0,0,2525,2108,0,3114
317,213.1250698,6.14132,4317,0,3446,0,0,0,3105,0,0,0,2007,0,0,0,3854,3803,0,3585
318,147.0824547,3.27035,4295,0,0,0,0,0,2023,2480,0,0,0,0,0,0,0,2465,0,0
319,203.1434631,5.83595,4294,0,0,0,0,0,0,0,0,0,0,0,0,0,2071,0,0,0
320,278.1361694,6.680075,4281,0,0,0,0,0,0,2477,0,4517,0,2306,0,0,0,0,0,0
321,232.0858078,3.137383333,4280,7362,0,0,0,0,6787,0,0,0,0,0,0,0,3482,0,0,0
322,195.1369193,7.438871429,4265,0,2306,0,0,0,4808,3495,0,0,0,0,0,0,7105,4613,0,5725
323,193.1222958,5.951916667,4258,0,3512,0,0,2394,4728,2189,0,0,2381,0,0,0,8253,5174,0,5985
324,193.1714935,5.715736667,4251,0,2042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2447
325,419.2997208,11.2624,4701,0,0,0,0,0,0,0,6456,0,0,0,2517,0,0,0,0,4805
326,219.1305084,7.89672,4236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,191.1323853,7.88623,4233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,276.1904144,5.3825475,4221,0,3014,0,0,0,0,0,0,0,0,0,0,0,0,2365,0,3108
329,445.3109305,11.96682857,4210,0,0,0,0,0,0,0,2015,2398,0,2161,2138,0,0,0,0,0
330,642.8284302,0.635711333,4199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,185.0603378,6.725352,4162,0,3134,0,0,0,0,2279,0,0,0,0,0,0,0,0,2489,3093
332,327.0645447,11.6398,4162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,161.0969594,4.19647,4141,0,0,0,0,0,0,2460,0,0,0,0,0,0,0,2347,0,0
334,373.2145691,11.07575,4138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2560
335,432.2865944,11.202525,4124,0,0,0,0,0,0,2462,3296,0,2133,0,2490,0,0,3138,0,0
336,248.119339,5.47757,4111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,326.3505249,11.7022,4111,0,0,0,2066,0,0,0,0,0,0,0,0,0,0,0,0,0
338,171.0849457,4.27716,4107,0,0,0,0,0,0,0,0,0,2242,0,0,0,0,0,0,0
339,201.1265259,5.2253675,4106,0,0,0,0,0,2175,2344,0,0,0,0,0,0,0,3441,0,0
340,201.0883408,7.919342222,4068,6906,0,0,0,0,7360,26142,2483,14347,4545,12043,37630,5096,2287,2389,9083,28323
341,434.2934875,11.4808,4064,0,0,0,0,0,0,0,2229,0,0,0,0,0,0,0,0,0
342,243.1424255,9.214625,4057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2395,0,0
343,229.1072887,9.757549091,4044,6705,0,0,0,3235,0,8376,16065,9117,0,0,0,0,0,0,0,11183
344,417.3015311,11.08891429,4041,0,0,0,0,0,0,0,7725,3975,2136,2691,3039,0,0,0,0,0
345,195.1421509,7.92813,4038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,406.2685852,11.56498333,4037,0,0,0,0,0,0,0,0,2885,0,0,0,0,0,0,0,0
347,268.1256365,7.999464286,4036,0,0,0,0,0,0,2492,2929,0,2637,0,5395,0,0,3829,0,3376
348,434.3139496,11.9773625,4024,0,0,0,0,0,0,0,0,0,3073,0,4790,0,0,9035,0,13610
349,179.1433716,3.84225,4017,0,2077,0,0,0,3237,0,0,0,0,0,0,0,4948,3997,0,7164
350,209.0968323,4.7693175,4010,0,0,0,0,0,0,0,0,0,0,0,2271,0,0,2652,0,3614
351,204.0545127,2.07884,4008,2830,0,0,0,2190,11584,0,0,0,0,0,0,0,13570,2232,0,0
352,217.170578,5.29923,4001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,331.2459412,11.7236,3987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,165.1312714,4.272304,3968,0,0,0,0,0,2819,2401,0,0,0,0,0,0,3591,3020,0,0
355,201.1389008,4.651625,3952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2793
356,381.2111359,11.79705,3948,0,0,0,0,0,0,0,0,0,5670,0,0,0,0,0,0,0
357,171.0806656,4.2766675,4107,0,0,0,0,0,0,2303,2385,0,0,0,0,0,0,0,0,3950
358,469.3215942,11.7026,3945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,243.1730652,6.74295,3937,0,2335,0,0,0,2973,0,0,0,0,0,0,0,2894,0,0,0
360,199.1134796,5.0917825,3923,0,0,0,0,0,0,2019,0,0,0,0,0,0,0,2676,0,4614
361,442.280304,11.1914,3917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,139.1155796,2.48378,3915,0,2580,0,0,0,3920,5469,0,0,2266,0,0,0,4411,4756,0,2194
363,145.0973816,7.88623,3914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,245.1168976,8.29238,3914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,177.1285655,3.761996667,3906,0,0,0,0,0,3049,0,0,0,0,0,0,0,3951,0,0,0
366,190.1259003,3.63985,3905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2599,0,0
367,337.2120285,10.7269125,3895,0,143735,0,0,3227,313617,0,0,0,0,0,0,0,2756,0,2964,0
368,292.1471863,7.603056667,3886,0,0,0,0,0,0,2493,0,2918,2725,0,3792,0,0,2609,0,0
369,159.0839363,3.452507,3883,0,2370,0,0,0,2312,2407,0,2043,2605,0,2811,0,3277,2691,0,4740
370,240.2152906,9.175225714,3871,15548,0,0,0,0,0,11740,0,0,3300,0,0,2144,0,5265,0,0
371,331.2459412,11.9121,3858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,290.1994171,6.79,3856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2808,0,0
373,420.3349609,11.556,3844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,391.2283249,11.25885,3829,0,0,0,0,0,0,0,0,0,0,2680,0,0,0,0,0,0
375,410.2566223,11.7969,3827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,185.0977478,4.942776,3823,0,0,0,0,0,0,2563,0,0,2118,0,0,0,0,2356,0,3188
377,351.2316386,11.25231667,3822,0,0,0,0,0,0,0,0,0,2336,2467,2372,2898,0,0,4245,0
378,165.1312714,4.3867375,3819,0,0,0,0,0,3291,2649,0,0,0,0,0,0,0,3016,0,0
379,215.1250076,8.9212,3816,2680,0,0,0,0,0,8940,0,0,0,0,0,0,0,14850,0,0
380,174.0955811,8.29238,6155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,257.1476644,9.720311667,3808,0,2159,0,0,0,5883,0,0,0,0,0,0,0,2182,3143,9323,0
382,194.0825907,8.194306667,3806,0,0,0,0,0,2470,0,0,2635,0,0,0,0,0,0,0,0
383,181.151947,4.6731,3801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,323.3196869,11.686325,3796,0,0,0,0,0,0,0,0,0,2820,0,0,0,0,0,0,0
385,487.3565796,11.75976,3788,0,0,0,0,0,0,0,3357,0,3958,2405,2754,0,0,0,0,0
386,185.0977478,4.49191,3786,0,0,0,0,0,0,2089,0,0,0,0,0,0,0,0,0,0
387,350.2520142,10.6909,3778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,218.1365509,5.29923,3757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,229.1199022,5.107280909,3747,0,3858,0,0,0,4546,3445,0,2937,2738,0,4410,0,5630,2221,2421,3761
390,241.1556091,6.515225,3728,0,2458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,247.11306,6.289865,3717,0,0,0,0,0,0,0,0,0,0,0,2586,0,0,0,0,0
392,417.2660149,11.07421111,3717,0,0,0,0,0,0,5536,4067,0,13280,7881,8717,4045,0,6659,0,0
393,279.259608,11.13656667,3698,0,0,0,0,0,2247,0,0,0,3300,0,0,0,0,0,0,2327
394,214.1130371,8.60483,3694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,227.1196849,6.492285,3693,0,5208,0,0,0,3104,3216,0,0,4436,0,0,0,6863,0,0,0
396,243.1049957,3.53565,3692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,335.3206685,11.8873,3692,0,0,0,0,0,0,0,0,0,2050,0,0,0,0,0,0,0
398,169.149231,3.96022,3687,0,0,0,0,0,2226,0,0,0,0,0,0,0,2928,2542,0,3892
399,458.307251,11.2924,3685,0,0,0,0,0,0,0,3569,0,3411,2595,4422,0,0,2479,0,0
400,183.1714336,4.855077857,3684,4795,2991,0,0,4637,0,19143,7136,8387,15630,6898,4826,6360,0,0,8058,0
401,237.1459503,2.6184,3683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,181.1225739,6.7467575,3682,0,2255,0,0,2358,5444,2383,0,0,0,0,0,0,8135,4623,0,5796
403,404.2840881,10.9843,3670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,230.1580251,6.251483333,3660,0,3561,0,0,0,4489,0,0,0,0,0,0,0,0,0,0,0
405,349.298233,10.94531667,3660,0,0,0,0,0,0,0,0,0,5583,0,0,0,0,0,0,0
406,243.1730652,6.6067775,3636,0,2607,0,0,0,3851,0,0,0,0,0,0,0,3819,0,0,0
407,431.2980783,11.89517143,3628,0,0,0,0,0,0,0,2280,3058,3455,0,2146,0,0,0,0,0
408,181.0560099,8.333746667,3624,0,0,0,0,0,6720,0,0,0,0,0,0,0,3015,0,0,0
409,398.2343682,10.16284444,3621,0,3687,0,0,2750,2623,0,0,0,2213,2638,0,0,0,0,0,0
410,262.1709442,5.104931667,3610,0,4618,0,0,0,3896,0,0,0,0,0,2337,0,0,3375,0,5604
411,181.1575279,4.8117185,3608,3445,11885,0,0,5271,20720,14096,5798,6626,8659,4175,5003,4204,31291,17273,6551,0
412,341.1703186,4.9245,3604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,207.1719411,6.226501667,3600,0,3714,0,0,0,5260,0,0,0,0,0,0,0,6149,3355,0,5894
414,201.1141357,4.77732,3582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2510
415,182.0833689,5.994896667,3569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2333,0,3712
416,398.198152,10.16650455,3569,3477,2511,0,0,3427,0,0,0,2850,0,0,2427,2112,2903,0,0,2500
417,229.1190613,8.390262,3568,0,2693,0,0,0,0,0,0,0,0,0,0,0,3653,2051,0,2294
418,195.1369193,7.7703,3551,0,2514,0,0,0,4742,2456,0,0,0,0,0,0,7077,3238,0,4991
419,173.1006012,4.18313,3547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,126.9663261,0.643979947,3546,0,3359,2964,2238,0,2776,2370,0,0,0,0,0,2069,2106,2350,0,2556
421,409.3310013,11.97635,3544,0,0,0,0,0,0,0,4407,0,6043,0,0,0,0,0,0,5232
422,262.175885,4.65574,3540,0,0,0,0,0,0,2362,0,0,0,0,0,0,0,5005,2177,4273
423,403.2447052,10.9682,3540,0,0,0,0,0,0,0,0,0,0,0,4437,0,0,0,0,0
424,209.1864868,6.5783,3527,0,0,0,0,0,2531,0,0,0,0,0,0,0,3189,2581,0,4716
425,243.1696625,6.994705,3527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4419
426,175.1107178,5.04203,3519,0,0,0,0,0,0,2170,0,0,0,0,0,0,0,2483,0,5559
427,161.0969594,3.692163333,3517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2507,0,4791
428,183.0796623,5.854495,3510,0,0,0,0,0,0,0,0,0,2272,0,0,0,0,2485,0,3153
429,382.2388,11.776,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,207.1729889,6.509485,3495,0,3798,0,0,0,0,0,0,0,0,0,0,0,5044,3571,0,0
431,179.1418637,4.817173636,3484,2909,0,0,0,4240,0,0,5662,5337,0,2104,3894,2131,0,0,0,0
432,316.1642914,10.7898,3483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2036,0,0
433,164.0979767,5.7365425,3482,0,0,0,0,0,0,2142,0,0,0,0,0,0,0,3427,0,4872
434,229.1349182,6.313255,3480,0,0,0,0,0,0,2011,0,0,0,0,2593,0,0,0,0,2903
435,153.1348114,3.72423,3477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,331.1863708,8.94171,3477,0,2246,0,0,0,0,0,0,0,0,0,0,0,2018,2122,0,0
437,504.2367249,11.5164,3465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,453.28302,11.14472,3461,0,0,0,0,0,0,0,0,0,4943,2293,3216,0,0,0,0,0
439,195.1360499,5.071775,3460,0,0,0,0,0,0,3392,0,0,17368,0,0,0,0,4012,8619,42078
440,173.0948486,7.88623,3454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,239.1384827,6.153346,3453,0,0,0,0,0,0,3631,0,0,0,0,2077,0,0,2187,0,5996
442,277.2487488,10.23665,3451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2233,4024,2203
443,165.1312714,4.16653,3445,0,2951,0,0,0,4395,2545,0,0,0,0,0,0,4817,3290,0,0
444,182.9419458,0.639811357,3421,9930,5113,0,4722,7690,9180,10485,0,10096,9377,6670,5215,6019,10368,9749,7613,10647
445,322.9889995,0.844920286,3419,0,3117,5338,5366,2312,6228,0,2219,0,3380,0,0,4175,0,3548,0,5392
446,276.1886037,5.485455,3402,0,3425,0,0,0,3402,0,0,0,0,0,0,0,5737,3404,0,4556
447,339.1697235,11.7284,3402,0,0,0,0,0,3152,0,0,0,0,0,0,0,0,0,0,0
448,265.2457137,10.65684545,3397,0,0,0,0,0,3428,0,0,0,4677,0,2441,0,0,0,2547,4220
449,503.2981323,11.3799,3390,0,0,0,0,0,0,0,0,2585,5152,2272,0,0,0,0,0,0
450,137.0989342,2.82204,3389,0,0,0,0,0,0,2569,0,0,0,0,0,0,0,2679,0,6607
451,445.3287048,11.29555,3387,0,0,0,0,0,0,0,4189,0,0,0,0,0,0,0,0,0
452,305.1818237,11.0866,3384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,256.1360168,5.59367,3375,0,0,0,0,0,0,2671,0,0,0,0,0,0,0,0,0,3122
454,436.3198395,12.0019,3370,0,0,0,0,0,0,0,2962,0,0,0,3136,0,0,0,0,0
455,290.2663269,11.3688,3368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2068,0,0
456,412.993103,0.803983,3365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
